,count,mean,std,min,25%,50%,75%,max,99%,98%,95%,90%
goddnjzm,940.0,901.0489361702128,714.304221998136,6.0,398.0,710.5,1191.75,3586.0,3279.2000000000003,3000.300000000002,2483.1000000000004,1888.4
goddns84,534.0,846.2771535580524,666.1534580022782,2.0,389.25,672.5,1112.5,3531.0,3058.5999999999967,2831.5800000000013,2343.9499999999975,1743.1999999999998
godesq,1082.0,779.6109057301294,608.0255158536183,1.0,361.0,635.5,1014.75,3577.0,2973.270000000002,2742.6399999999967,2026.8500000000001,1523.2999999999997
godolucifer,193.0,991.8652849740932,779.9006630702016,4.0,413.0,760.0,1367.0,3575.0,3252.3999999999955,3088.96,2652.999999999998,2056.0
godsnoly667801,228.0,557.0438596491229,526.4317316726925,16.0,224.75,374.0,720.25,2777.0,2556.7099999999978,2163.6800000000026,1744.7999999999993,1252.1000000000004
gogarun,391.0,907.5677749360614,688.4934872119281,2.0,424.5,708.0,1185.5,3497.0,3100.700000000001,2931.999999999999,2504.5,1904.0
gogivolosatuenogi,103.0,656.0970873786408,503.1606868149968,26.0,354.0,541.0,894.0,2400.0,2321.46,2272.7999999999965,1696.6999999999987,1284.3999999999999
gogo777,254.0,1166.283464566929,751.8812442774788,303.0,600.25,912.5,1532.25,3468.0,3419.88,3279.52,2868.6,2312.4000000000015
gogogogoooooo,122.0,799.9426229508197,686.1595156945557,15.0,337.25,628.0,1085.25,3505.0,3094.8299999999977,2865.5,2060.949999999997,1678.3000000000002
gogomaniac,303.0,618.3168316831683,527.0834332844361,10.0,223.0,499.0,850.5,3128.0,2657.1800000000044,2312.2799999999957,1540.7999999999993,1226.0000000000005
goja,109.0,836.0366972477065,780.3567788803698,45.0,358.0,542.0,1080.0,3545.0,3416.44,3370.4800000000005,2313.7999999999997,2035.0000000000005
gokd41,132.0,1264.9621212121212,795.8148870385044,175.0,637.25,1020.0,1666.0,3245.0,3128.8199999999997,3057.0199999999995,2956.449999999999,2582.0000000000005
goldbooks,138.0,1214.6304347826087,821.9983046147909,60.0,636.0,980.0,1621.5,3582.0,3497.5899999999997,3413.0999999999995,3007.200000000002,2499.2
goldmenber,155.0,1495.090322580645,856.4185798992503,320.0,816.0,1319.0,2010.0,3517.0,3504.3,3437.4799999999996,3320.3999999999987,2749.9999999999995
goliathXL,205.0,633.209756097561,676.6381211276642,1.0,194.0,483.0,724.0,3329.0,3127.3200000000006,2885.9599999999996,2204.5999999999995,1335.5999999999995
gomdil,261.0,1045.6590038314175,848.3733907881984,9.0,449.0,737.0,1378.0,3597.0,3488.9999999999973,3268.3999999999996,2892.0,2347.0
gomg1968,327.0,956.7492354740061,714.1498172401485,3.0,462.0,731.0,1240.0,3599.0,3397.220000000001,3163.6400000000012,2491.2999999999997,1918.0
gondouin,139.0,763.0791366906475,729.0880055102809,6.0,254.0,486.0,984.5,3291.0,2936.0800000000004,2792.040000000001,2215.5999999999985,1938.4
goodWinds,449.0,752.162583518931,683.0783543926268,6.0,278.0,558.0,956.0,3599.0,3229.7999999999993,2743.4799999999987,2272.3999999999996,1633.6
goodboy0101,132.0,572.8257575757576,511.50467297623095,12.0,288.5,443.0,684.25,3285.0,2884.689999999998,1981.9599999999984,1444.3499999999995,1111.4000000000003
goodkid00,336.0,1079.2410714285713,714.640712303208,48.0,579.75,889.5,1368.75,3501.0,3390.2999999999997,3145.3000000000006,2604.25,2105.5
goodloly,241.0,833.01244813278,691.7631186644733,19.0,362.0,608.0,1081.0,3535.0,3257.7999999999993,2995.5999999999985,2341.0,1798.0
goodneight259,126.0,1037.7063492063492,680.0132124299977,1.0,547.75,844.0,1429.25,3222.0,2873.25,2622.5,2285.5,2006.0
goomba_89,589.0,618.8607809847199,575.2778367264298,1.0,240.0,445.0,812.0,3444.0,2714.2400000000002,2340.96,1782.2000000000003,1334.4000000000003
goopQ,103.0,1197.368932038835,822.4972136586844,94.0,607.0,898.0,1617.0,3550.0,3463.5400000000013,3194.7999999999997,2904.7,2522.7999999999997
goozaan,402.0,716.3009950248756,579.3840752750278,1.0,356.0,569.0,911.75,3429.0,2859.530000000001,2445.720000000001,2028.3999999999994,1350.7
goozzz,157.0,960.8407643312102,624.6856800347177,30.0,515.0,781.0,1157.0,3131.0,2964.3999999999996,2665.279999999999,2328.599999999999,1851.6000000000001
gorila773,188.0,730.2074468085107,489.9028874058955,10.0,385.75,582.0,973.25,2982.0,2276.1699999999996,1993.6799999999976,1586.9499999999998,1376.2000000000003
gosmadomar,178.0,1072.7134831460673,738.1745249659481,15.0,556.25,844.5,1377.5,3527.0,3330.0699999999997,3022.2000000000003,2714.0000000000005,2172.8000000000006
got306got,137.0,961.5912408759124,773.3320148660802,19.0,434.0,639.0,1326.0,3364.0,3237.6400000000003,3192.36,2617.799999999997,2071.0
gothgfhunter,161.0,909.6583850931677,688.9217490541838,25.0,437.0,712.0,1093.0,3442.0,3329.2000000000007,3171.8000000000047,2282.0,1768.0
gr8lonewolf,199.0,519.2261306532663,449.6250785186835,4.0,176.5,420.0,715.5,2749.0,2084.780000000005,1769.6799999999987,1210.1999999999998,1063.6000000000001
grafix69,108.0,1132.0,756.4279063929976,310.0,573.75,894.5,1509.75,3501.0,3402.2399999999993,3299.94,2782.75,2192.7999999999997
gragaf123,539.0,340.2857142857143,408.94903382653683,6.0,92.0,209.0,453.5,3544.0,2060.1400000000012,1401.000000000001,1069.7999999999997,752.5999999999999
grandkouik,249.0,1134.70281124498,778.2401051877949,103.0,539.0,902.0,1525.0,3320.0,3087.8,3048.7200000000003,2777.0,2418.200000000001
grayshan,118.0,735.2203389830509,581.308384779773,12.0,362.25,567.0,922.25,3484.0,2913.3099999999986,2185.3399999999997,1861.2499999999998,1530.3999999999999
grazia1981,489.0,782.8507157464213,685.3265915567362,1.0,318.0,567.0,1075.0,3569.0,3278.4,2783.3200000000006,2249.7999999999997,1672.0
greathelios2020,114.0,990.7456140350877,749.8025676585261,19.0,495.75,725.5,1268.75,3407.0,3357.7500000000014,3023.5199999999986,2565.1499999999996,2251.9000000000005
greatil,200.0,688.535,489.5735491990727,9.0,378.25,554.0,852.5,2746.0,2098.9999999999955,2058.5600000000004,1759.2999999999995,1430.8
greatiton,589.0,751.634974533107,628.1418533726082,1.0,361.0,595.0,936.0,3548.0,3303.2000000000003,2885.48,1984.1999999999998,1539.8000000000006
greedfiber,311.0,1257.6398713826366,784.27527603431,149.0,607.0,1008.0,1746.0,3596.0,3406.0999999999967,3227.600000000001,2784.5,2447.0
gregchop,240.0,1065.0291666666667,764.8609160514533,20.0,504.75,877.0,1370.25,3550.0,3410.659999999998,3257.5,2624.8999999999974,2170.2999999999993
greloziom,122.0,939.2295081967213,715.355263839049,19.0,464.75,717.0,1185.5,3497.0,3429.7999999999984,3250.54,2460.9499999999975,1799.2
gribol,149.0,1168.765100671141,747.3805191436481,321.0,578.0,896.0,1618.0,3425.0,3136.8800000000006,3108.2400000000002,2753.3999999999996,2354.200000000003
grigiola,154.0,1013.0,726.9963094727016,5.0,463.5,835.5,1348.75,3287.0,3200.46,3005.6,2528.449999999999,2010.500000000001
grim_odor,161.0,1045.6149068322982,797.2927008172077,4.0,479.0,781.0,1351.0,3581.0,3510.2000000000003,3414.8,3202.0,2112.0
grimdawn999,142.0,512.6971830985915,591.2952363986653,7.0,160.5,369.0,625.5,3524.0,3136.250000000002,2550.1400000000026,1685.3499999999997,825.7
grimnir771,221.0,920.7239819004525,630.7055722936449,8.0,437.0,799.0,1295.0,3146.0,2595.2000000000007,2376.9999999999995,2224.0,1855.0
grimskull_ru,140.0,689.4571428571429,660.3574285202294,17.0,323.25,503.0,830.75,3476.0,3256.979999999997,2698.1199999999994,2206.6499999999996,1383.0000000000002
grimtidings,131.0,545.8091603053435,578.255215341193,2.0,136.0,435.0,678.5,3216.0,2840.499999999992,2263.9999999999986,1681.5,1246.0
grozazza,892.0,743.5156950672646,605.8719706928466,3.0,340.0,593.0,956.5,3380.0,2990.8100000000004,2670.2999999999984,2001.899999999997,1479.0
grrgrrrrrr,807.0,522.45229244114,388.7843079469391,2.0,277.5,443.0,682.0,2990.0,1885.7199999999948,1626.9199999999996,1245.799999999999,1014.8
grunzli,415.0,998.7903614457831,748.9646908362465,7.0,469.5,741.0,1324.0,3574.0,3487.02,3117.8399999999997,2557.0999999999995,2094.2000000000007
grzybu321,277.0,839.3321299638989,642.7581347013779,18.0,397.0,643.0,1039.0,3379.0,3292.0000000000005,2821.6800000000053,2239.7999999999997,1580.2000000000003
gsfordays,400.0,964.9925,698.3563965377657,1.0,461.75,751.0,1285.25,3491.0,3119.33,3061.04,2666.399999999998,1800.0
gsnakez_,261.0,955.8275862068965,565.229202119266,307.0,547.0,782.0,1193.0,3331.0,2969.7999999999984,2752.999999999999,1996.0,1707.0
gsuxlzt,633.0,535.8625592417062,586.3218904703335,4.0,150.0,353.0,666.0,3528.0,2972.4399999999932,2330.5600000000013,1668.3999999999996,1271.2000000000003
gta4cj,704.0,857.6193181818181,700.02638232876,1.0,381.75,649.0,1082.25,3555.0,3367.610000000003,3072.4799999999973,2332.8,1835.9000000000012
gtalbar,142.0,1146.2535211267605,888.4529820022263,20.0,482.5,867.5,1562.0,3540.0,3462.12,3379.36,2968.899999999999,2596.8
guard843,151.0,421.682119205298,316.56115514196046,9.0,139.5,399.0,589.5,1796.0,1392.0,1213.0,956.0,771.0
guddn925,546.0,692.4304029304029,606.5159699075242,3.0,296.0,502.0,907.25,3519.0,2843.3999999999996,2533.100000000003,1946.0,1500.5
gudikrid,204.0,1178.299019607843,761.9680144037567,41.0,599.25,963.5,1621.0,3480.0,3317.46,3128.34,2669.65,2319.5000000000005
gue9chang2,129.0,1229.5581395348838,779.2600547452125,310.0,663.0,965.0,1630.0,3578.0,3340.48,3264.3199999999997,2937.599999999999,2429.0
guenting1575,173.0,718.4971098265896,569.0832552843975,1.0,387.0,555.0,806.0,3126.0,2923.4,2535.0,2133.000000000002,1257.2000000000003
gueretry,812.0,463.0086206896552,375.04981163568067,1.0,212.75,371.0,625.0,3243.0,1679.67,1453.9199999999996,1142.35,915.9
gueuss1,247.0,1131.8866396761134,821.3354751299587,25.0,551.0,904.0,1534.5,3531.0,3374.1399999999994,3287.0399999999995,3008.2,2397.6000000000004
gugll6n6,379.0,525.8918205804749,471.3744525423919,4.0,181.0,410.0,720.0,2964.0,2369.3199999999865,1889.9999999999995,1383.6999999999991,1039.4
gugudan1,1535.0,567.2312703583062,550.9853736189343,2.0,226.5,420.0,717.5,3537.0,2857.420000000003,2439.24,1699.0999999999992,1187.4000000000005
guildartz94,794.0,639.2732997481108,532.7375796242958,1.0,326.25,480.0,804.75,3555.0,2792.959999999998,2401.0799999999995,1692.2499999999986,1243.6000000000004
guinness982,397.0,795.7808564231738,691.5324001380404,6.0,322.0,605.0,1029.0,3350.0,3062.480000000002,2893.239999999998,2368.0,1826.6000000000004
guinsoogamer,2569.0,467.43441027637215,503.6174781810998,1.0,207.0,294.0,540.0,3578.0,2728.440000000003,2223.0,1480.999999999999,1033.6000000000008
guipumi,147.0,1019.9455782312925,789.9926372321447,39.0,469.5,774.0,1353.5,3399.0,3343.24,3234.7999999999984,2894.3999999999983,2081.6000000000004
gummyoh23,752.0,600.1835106382979,529.2687726059745,3.0,259.75,471.5,770.25,3441.0,2648.2000000000007,2235.920000000001,1597.8999999999971,1260.1
gunfromsako,122.0,736.7213114754098,519.6626410795786,1.0,437.75,613.5,925.0,2461.0,2343.3499999999985,2127.3199999999997,1852.6499999999994,1536.6000000000001
gunju,392.0,903.4132653061224,700.3899152461926,5.0,447.25,707.0,1213.75,3420.0,3181.979999999999,2995.300000000001,2415.0,1840.4000000000008
gunnertime777,177.0,478.1186440677966,533.4630562977296,11.0,147.0,320.0,573.0,2957.0,2651.920000000003,2269.5999999999976,1527.3999999999994,1120.8000000000002
gunsters2,149.0,1082.6845637583892,746.3085015979717,21.0,502.0,911.0,1536.0,3510.0,3175.9600000000028,2922.1199999999994,2695.9999999999986,2191.8
gunther26,303.0,464.87458745874585,505.80699154562427,4.0,112.0,328.0,629.0,3556.0,2577.2400000000025,2133.35999999999,1326.2999999999997,1070.8000000000002
guobingshuai,255.0,1222.4745098039216,786.3931255865218,19.0,629.0,1019.0,1669.5,3530.0,3265.58,3107.56,2747.7999999999997,2396.3999999999996
guoliangod,877.0,560.4789053591791,588.6521955910323,1.0,226.0,415.0,626.0,3559.0,3119.9200000000005,2699.9200000000005,1846.9999999999995,1165.1999999999998
guschtel,674.0,690.2818991097923,501.9688849173962,4.0,381.75,597.5,855.5,3416.0,2647.7999999999956,2354.579999999997,1682.5,1227.4
gusgh124,254.0,782.8031496062993,674.9923090104378,11.0,324.0,611.0,1052.5,3422.0,3117.0699999999997,2872.8399999999997,2288.499999999999,1633.0000000000002
gusgudz,711.0,395.648382559775,397.65164189742535,2.0,137.0,321.0,503.5,3069.0,2210.0999999999985,1520.1999999999991,1061.5,781.0
gusped,607.0,674.8006589785832,599.6752873819254,1.0,283.5,527.0,892.0,3514.0,2870.859999999996,2540.08,1868.1999999999996,1440.4
guspiatto,133.0,1252.9774436090227,780.9319846432658,60.0,639.0,1054.0,1661.0,3157.0,3021.76,2962.5999999999985,2816.3999999999996,2488.2
gustavoline2012,699.0,724.0343347639486,699.3026337749168,3.0,275.0,504.0,915.0,3592.0,3405.2999999999997,3082.5999999999995,2274.9000000000005,1676.0000000000007
gutanero,112.0,947.7321428571429,653.4084850435434,21.0,442.0,779.0,1310.0,2684.0,2506.03,2393.0,2295.0,1961.7000000000005
gutenachtfee,173.0,1064.5895953757226,644.8885691616036,313.0,579.0,912.0,1389.0,3417.0,3146.1200000000003,3002.6000000000004,2395.6000000000004,1829.0000000000005
gutsmaycry,611.0,565.9181669394435,580.3029902606801,1.0,179.0,403.0,764.0,3591.0,2949.2999999999993,2295.1999999999953,1832.5,1191.0
guyuebaobao01,144.0,919.2986111111111,665.0144546497936,28.0,442.5,767.0,1231.0,3556.0,2982.85,2839.819999999998,2197.149999999999,1822.3000000000006
gw300xl23,272.0,857.6911764705883,664.3826923096938,1.0,380.0,651.0,1056.25,3532.0,3018.5400000000027,2892.74,2194.5499999999993,1797.9
gw_kaktyz,101.0,1385.4950495049504,903.7135677167006,52.0,672.0,1212.0,2009.0,3451.0,3438.0,3393.0,3147.0,2827.0
gwanter,962.0,911.581081081081,727.6283815088482,1.0,409.5,720.5,1226.5,3599.0,3243.46,3053.039999999998,2509.7999999999956,1905.5
gwbabc7412,407.0,681.1179361179361,591.3062111274473,4.0,315.0,539.0,850.0,3534.0,2893.38,2580.039999999999,1965.7999999999997,1385.0000000000023
gxtro2002,1091.0,661.8221814848763,540.6340479993414,1.0,331.5,540.0,852.0,3553.0,2833.1999999999953,2284.2,1646.5,1294.0
gymkhana002,162.0,1353.29012345679,815.4799728460707,316.0,666.25,1150.5,1848.75,3422.0,3396.0699999999997,3311.2400000000002,2929.0499999999997,2624.8
gyuhyun,1360.0,731.114705882353,725.4586198089461,1.0,177.0,490.5,1053.0,3578.0,3247.0100000000048,2799.019999999999,2250.2999999999997,1792.3000000000004
gyurek,105.0,811.3523809523809,576.1788748188758,5.0,389.0,568.0,1179.0,2669.0,2418.119999999999,2232.76,1782.2,1694.4
gznh,244.0,1301.266393442623,826.9702939127257,8.0,668.5,1036.0,1834.0,3597.0,3368.14,3282.1599999999994,2959.6499999999996,2573.1
h1996911,422.0,417.21090047393363,435.2132472906121,1.0,112.5,359.0,510.75,2978.0,2211.510000000001,1826.1399999999985,1279.1999999999994,863.2000000000007
h1z1Alf,383.0,722.6109660574413,587.2527775125332,5.0,350.5,564.0,913.5,3394.0,2579.720000000001,2324.0800000000004,1968.1999999999994,1533.2000000000007
h254154,117.0,1384.7863247863247,891.6117605412765,301.0,680.0,1054.0,1980.0,3446.0,3417.6800000000003,3412.4799999999996,3193.199999999998,2772.0
h34rjkl32lj,208.0,1040.9134615384614,713.5624257695226,23.0,539.0,814.0,1410.75,3266.0,3229.1200000000003,3044.339999999998,2599.0999999999995,2057.3
h3Lk,188.0,708.9414893617021,648.2593903677054,3.0,297.5,533.0,906.0,3554.0,3041.6399999999976,2599.859999999997,1986.0500000000004,1638.1000000000004
h3ad0nn,306.0,1053.8921568627452,786.2367128668026,3.0,494.25,808.5,1310.75,3456.0,3234.199999999999,3085.0999999999995,2869.75,2400.5
h3n,238.0,749.1302521008404,474.3295555482526,27.0,453.25,643.0,929.5,2910.0,2665.459999999999,2026.5999999999995,1568.75,1316.9000000000005
h3nzaa,124.0,1099.774193548387,789.52117668515,56.0,538.5,854.5,1535.0,3599.0,3380.79,3219.2399999999975,2889.5,2118.8
h3wz,149.0,540.0805369127517,573.473997581767,5.0,127.0,396.0,672.0,3461.0,2974.4800000000005,2239.9999999999945,1432.8,1119.6000000000001
h815marine,131.0,960.7938931297709,657.8136130401078,1.0,498.5,830.0,1315.5,3504.0,3284.1999999999944,2816.599999999998,2102.0,1778.0
haTereSS,184.0,934.6141304347826,781.976372413102,27.0,424.75,700.5,1076.0,3526.0,3314.579999999999,3278.78,2886.65,2229.2000000000016
haarknir,276.0,610.4094202898551,558.504824543359,4.0,240.75,444.0,792.0,3300.0,2710.75,2319.5,1871.0,1338.5
haasin,139.0,631.8489208633093,562.2561038219674,20.0,215.0,516.0,883.5,3282.0,2186.32,2037.8400000000015,1697.6,1445.8
hackerfromkorea,423.0,665.0661938534279,601.616046699143,2.0,309.0,519.0,864.0,3539.0,3029.539999999999,2738.6800000000003,1800.0,1372.4
hacoman,106.0,1043.3490566037735,691.0862401211702,93.0,527.25,841.5,1456.25,3081.0,2979.8000000000006,2813.699999999999,2506.75,2075.5
haculescu,192.0,757.9583333333334,503.88870866048615,4.0,405.75,599.0,1028.25,2855.0,2294.6800000000003,2259.1400000000003,1734.0499999999995,1424.6000000000001
hadies,169.0,1100.2366863905324,706.2445471030301,308.0,553.0,902.0,1352.0,3318.0,3070.16,2818.6799999999994,2627.6,2309.6
haeatar,111.0,1379.7567567567567,816.9571059866688,307.0,706.0,1178.0,1868.0,3376.0,3359.4,3286.599999999999,3006.0,2663.0
haengam,299.0,254.5418060200669,282.57817251507987,2.0,41.0,188.0,367.0,2042.0,1360.5799999999995,1096.760000000001,729.0,602.1999999999998
hahajis,941.0,629.3145589798087,525.2856820396837,1.0,179.0,624.0,843.0,3502.0,2557.2000000000007,2073.999999999999,1577.0,1208.0
hahujo,206.0,594.9660194174758,596.6546198807592,12.0,234.25,431.5,738.0,3485.0,3094.2499999999995,2694.500000000001,1687.5,1089.5
haicuto123,581.0,523.8347676419966,384.25109457967545,4.0,383.0,455.0,583.0,3576.0,2058.2,1686.7999999999959,1259.0,868.0
haideptrai1,1473.0,619.1615750169722,474.91727221892603,1.0,414.0,488.0,688.0,3430.0,2643.68,2320.1199999999985,1546.9999999999986,1122.8
haihanh863,475.0,483.3536842105263,499.4792363601948,7.0,218.5,346.0,548.5,3532.0,2635.2599999999993,2343.239999999999,1380.5999999999995,1024.0000000000002
haitike,191.0,564.3612565445026,483.8694804076733,1.0,216.0,435.0,778.5,3218.0,1969.6999999999966,1695.3999999999985,1529.5,1213.0
hajsza72,1213.0,887.2159934047816,686.614360497237,6.0,413.0,655.0,1136.0,3555.0,3096.64,2952.879999999999,2447.199999999998,1913.0
hakageru,174.0,1098.7816091954023,705.7129044270426,49.0,540.25,903.0,1526.75,3223.0,3091.7700000000013,2950.5999999999985,2357.45,2131.500000000001
hal__81,217.0,1009.0691244239631,680.936072634214,20.0,534.0,809.0,1311.0,3541.0,3243.4800000000014,2888.8400000000006,2561.2000000000003,1935.2000000000003
hala0319,347.0,520.4697406340058,470.3273009676152,5.0,223.5,386.0,664.0,2921.0,2346.4000000000087,2055.16,1615.0,1032.4000000000003
halfnaked,111.0,825.0450450450451,644.4638982397046,12.0,359.5,693.0,1142.5,3278.0,3163.1000000000054,2308.3999999999996,1984.0,1769.0
halil0061,580.0,1030.8775862068965,831.0157385396222,1.0,451.25,788.5,1380.25,3561.0,3456.6800000000003,3375.9199999999987,2966.5999999999976,2340.2
halisdemir,643.0,760.2799377916018,580.4038389059971,2.0,371.5,625.0,1004.5,3560.0,2657.180000000001,2518.4799999999996,1907.8999999999999,1503.4
halloherrhacker,918.0,646.8681917211329,517.2590658153371,1.0,326.5,531.5,814.0,3365.0,2514.6000000000013,2244.5599999999995,1734.7999999999993,1240.3000000000002
hammaury,862.0,774.6252900232018,649.4759738543277,2.0,345.25,606.5,1024.0,3533.0,2946.909999999999,2713.919999999999,2246.1499999999987,1615.6
hamstereater,633.0,865.7867298578199,595.7632805115662,4.0,474.0,722.0,1073.0,3493.0,2727.3599999999997,2554.240000000001,2093.7999999999993,1706.6000000000004
hanbyul76,522.0,886.3965517241379,711.0664652961077,9.0,408.25,674.0,1185.75,3583.0,3335.1199999999953,2874.54,2360.85,1902.7000000000012
hanchuongdien,443.0,1028.1986455981942,775.6279699578703,6.0,493.5,796.0,1318.0,3599.0,3436.8199999999997,3262.079999999999,2706.5,2192.6
hancup,275.0,714.8,533.9833166698673,1.0,376.0,600.0,908.0,3496.0,2480.359999999995,2263.0799999999995,1737.400000000001,1308.4
hane251,176.0,567.1988636363636,482.67067767207027,4.0,182.5,406.5,845.25,2490.0,2020.5,1800.5,1447.0,1259.5
hangate2,233.0,838.1287553648069,585.68212565872,25.0,451.0,709.0,1024.0,3509.0,2852.6800000000003,2686.159999999998,2010.7999999999981,1492.0
